10	1
152	1
314	1
483	1
616	1
773	1
932	1
1124	1
1348	1
1602	1
1743	1
1908	1
2062	1
2204	1
2313	1
2479	1
2625	1
2769	1
2919	1
3125	1
3422	1
3546	1
3742	1
3947	1
4187	1
4388	1
4675	1
4952	1
5221	1
5413	1
5536	1
5719	1
5927	1
6208	1
6436	1
6669	1
6970	1
7474	1
7706	1
7934	1
8182	1
8459	1
8703	1
8982	1
9287	1
9573	1
9878	1
10151	1
10430	1
10635	1
10780	1
10925	1
11224	1
11617	1
11896	1
11909	1
12319	1
12546	1
12584	1
12771	1
13048	1
13091	1
13253	1
13357	1
13473	1
13588	1
13694	1
13802	1
13853	1
13928	1
14015	1
14108	1
14222	1
14325	1
14388	1
14555	1
14667	1
14765	1
14832	1
14970	1
15161	1
15288	1
15382	1
15431	1
15555	1
15632	1
15694	1
15816	1
15915	1
16042	1
16091	1
16219	1
16294	1
16387	1
16704	1
16779	1
16903	1
17023	1
17269	1
17350	1
17504	1
17652	1
17761	1
17924	1
18093	1
18273	1
18424	1
18582	1
18760	1
18853	1
18958	1
19106	1
19191	1
19391	1
19650	1
19796	1
19942	1
20023	1
20108	1
20304	1
20523	1
20640	1
20780	1
21003	1
21143	1
21242	1
21328	1
21425	1
21504	1
21649	1
21776	1
21999	1
22143	1
22229	1
22326	1
22423	1
22514	1
22595	1
22756	1
22907	1
23012	1
23167	1
23314	1
23584	1
23825	1
23995	1
24234	1
24476	1
24699	1
24796	1
25080	1
25339	1
25628	1
25887	1
26143	1
26376	1
26444	1
26595	1
26776	1
26916	1
27014	1
27105	1
27220	1
27343	1
27428	1
27616	1
27835	1
28013	1
28203	1
28567	1
28844	1
29153	1
29343	1
29441	1
29514	1
29521	1
29595	1
29689	1
29817	1
29922	1
30051	1
30182	1
30356	1
30460	1
30628	1
30898	1
31113	1
31278	1
31465	1
31670	1
31976	1
32320	1
32622	1
32840	1
33029	1
33263	1
33414	1
33502	1
33612	1
33739	1
33860	1
34032	1
34244	1
34395	1
34516	1
34662	1
34783	1
34886	1
35063	1
35287	1
35440	1
35567	1
35749	1
35847	1
35903	1
35941	1
36086	1
36322	1
36497	1
36565	1
36632	1
36813	1
36880	1
36977	1
37190	1
37444	1
37655	1
37868	1
38225	1
38484	1
38522	1
38655	1
38832	1
38972	1
39004	1
39037	1
39099	1
39154	1
39186	1
39199	1
39212	1
39225	1
39238	1
39245	1
39462	1
39529	1
39692	1
39878	1
40025	1
40147	1
40337	1
40417	1
40545	1
40673	1
40841	1
41003	1
41136	1
41311	1
41457	1
41507	1
41634	1
41751	1
41984	1
42166	1
42354	1
42487	1
42507	1
42618	1
42631	1
42759	1
42911	1
43050	1
43262	1
43431	1
43482	1
43592	1
43710	1
43801	1
44037	1
44255	1
44575	1
44865	1
45168	1
45402	1
45505	1
45632	1
45790	1
45988	1
46031	1
46075	1
46088	1
46127	1
46140	1
46153	1
46197	1
46264	1
46301	1
46338	1
46387	1
46442	1
46479	1
46534	1
46596	1
46651	1
46694	1
46792	1
46819	1
47028	1
47192	1
47370	1
47437	1
47660	1
47865	1
48036	1
48113	1
48223	1
48242	1
48399	1
48574	1
48683	1
48962	1
49186	1
49320	1
49567	1
49623	1
49824	1
50017	1
50282	1
50553	1
50698	1
50771	1
50965	1
51154	1
51227	1
51318	1
51391	1
51594	1
51650	1
51933	1
52266	1
52559	1
52789	1
53091	1
53422	1
53753	1
53893	1
53972	1
54064	1
54204	1
54332	1
54605	1
54868	1
55132	1
55415	1
55512	1
55609	1
55706	1
55797	1
55888	1
55979	1
56076	1
56348	1
56609	1
56808	1
56949	1
57107	1
57294	1
57566	1
57765	1
57799	1
57831	1
57856	1
57882	1
57914	1
58068	1
58225	1
58295	1
58424	1
58431	1
58595	1
58626	1
58754	1
58991	1
59054	1
59073	1
59176	1
59339	1
59509	1
59609	1
59810	1
59969	1
60121	1
60140	1
60279	1
60520	1
60689	1
60962	1
61090	1
61277	1
61464	1
61651	1
61838	1
62025	1
62212	1
62439	1
62506	1
62729	1
62881	1
63158	1
63357	1
63504	1
63649	1
63764	1
63953	1
64140	1
64328	1
64587	1
64792	1
65015	1
65271	1
65448	1
65606	1
65715	1
65800	1
66000	1
66175	1
66308	1
66417	1
66526	1
66612	1
66692	1
66837	1
66976	1
67151	1
67338	1
67519	1
67798	1
67997	1
68203	1
68348	1
68518	1
68633	1
68941	1
69208	1
69413	1
69528	1
69691	2
69777	2
69973	2
70160	2
70207	2
70250	2
70294	2
70377	2
70494	2
70585	2
70664	2
70773	2
70859	2
70975	2
71050	2
71116	2
71225	2
71352	2
71479	2
71570	2
71613	2
71638	2
71754	2
71803	2
71852	2
71907	2
72022	2
72089	2
72198	2
72247	2
72309	2
72396	2
72561	2
72659	2
72768	2
72889	2
73010	2
73119	2
73210	2
73325	2
73440	2
73519	2
73592	2
73671	2
73762	2
73877	2
73968	2
74047	2
74072	2
74187	2
74297	2
74400	2
74510	2
74741	2
75059	2
75214	2
75338	2
75435	2
75562	2
75605	2
75642	2
75727	2
75807	2
75949	2
76042	2
76049	2
76117	2
76252	2
76385	2
76518	2
76657	2
76814	2
76875	2
77076	2
77084	2
77296	2
77507	2
77592	2
77779	2
77906	2
78057	2
78558	2
78853	2
79039	2
79325	2
79458	2
79666	2
79871	2
79983	2
80141	2
80371	2
80595	2
80683	2
80810	2
81063	2
81224	2
81376	2
81444	2
81566	2
81873	2
82046	2
82385	2
82610	2
82739	2
82920	2
83177	2
83440	2
83699	2
83971	2
84145	2
84385	2
84934	2
85019	2
85302	2
85369	2
85586	2
85803	2
86105	2
86293	2
86493	2
86575	2
86858	2
87159	2
87184	2
87245	2
87300	2
87434	2
87555	2
87604	2
87653	2
87750	2
87877	2
87986	2
88107	2
88198	2
88301	2
88404	2
88513	2
88562	2
88671	2
88750	2
88835	2
88902	2
88954	2
89263	2
89643	2
89904	2
89995	2
90080	2
90165	2
90220	2
90335	2
90432	2
90554	2
90657	2
90706	2
90761	2
90847	2
90902	2
90957	2
91006	2
91061	2
91104	2
91207	2
91262	2
91311	2
91420	2
91529	2
91572	2
91681	2
91760	2
91815	2
91864	2
91925	2
92028	2
92083	2
92138	2
92223	2
92266	2
92381	2
92424	2
92455	2
92534	2
92619	2
92704	2
92777	2
92862	2
92947	2
93062	2
93177	2
93268	2
93365	2
93462	2
93571	2
93680	2
93789	2
93910	2
94031	2
94134	2
94263	2
94360	2
94469	2
94579	2
94694	2
94816	2
94937	2
95064	2
95185	2
95312	2
95397	2
95458	2
95537	2
95598	2
95659	2
95798	2
95865	2
95926	2
95987	2
96108	2
96229	2
96356	2
96447	2
96544	2
96671	2
96745	2
96818	2
96879	2
96946	2
97061	2
97134	2
97250	2
97311	2
97444	2
97529	2
97632	2
97723	2
97832	2
97986	2
98089	2
98175	2
98236	2
98291	2
98352	2
98431	2
98751	2
98758	2
98885	2
98947	2
99046	2
99169	2
99230	2
99333	2
99424	2
99541	2
100578	2
100675	2
100773	2
