20443
17	1
25	1
32	1
39	1
46	1
53	1
60	1
67	2
74	1
81	1
88	1
95	2
102	1
109	1
116	1
123	1
130	1
137	2
144	1
151	1
158	1
165	1
171	1
177	1
183	1
189	1
196	1
203	1
210	1
217	1
224	1
231	1
238	1
244	1
251	1
257	1
263	1
269	1
275	1
282	1
289	1
295	1
301	1
307	2
313	2
320	1
327	2
334	3
341	1
348	1
355	1
362	2
369	1
376	2
383	2
390	1
397	1
404	1
410	1
416	1
423	1
430	1
436	1
442	2
449	1
456	2
463	1
469	1
475	1
482	2
489	1
496	2
502	1
509	1
516	1
523	1
529	1
536	1
543	1
550	1
557	1
563	1
569	2
576	1
582	1
589	1
595	1
602	1
609	1
615	1
622	1
630	1
637	1
644	1
651	3
657	1
664	1
671	1
678	1
685	1
692	1
699	1
705	1
712	1
719	1
726	1
733	1
739	1
746	1
752	1
759	1
765	2
772	1
779	1
785	1
791	1
797	1
803	3
809	1
815	1
821	1
828	1
834	1
840	1
846	1
852	1
859	1
865	1
871	1
877	1
883	1
889	1
895	1
901	1
907	1
913	1
919	1
925	2
931	1
938	1
945	2
951	1
957	1
964	1
971	1
978	1
984	1
991	1
997	1
1004	1
1011	1
1018	1
1025	1
1032	1
1039	1
1046	1
1052	1
1058	2
1065	1
1071	1
1077	1
1084	1
1091	1
1097	1
1103	1
1110	1
1117	1
1123	1
1130	1
1136	2
1142	1
1148	1
1155	1
1162	1
1168	1
1174	1
1181	1
1187	1
1193	1
1200	1
1207	1
1214	1
1220	1
1226	1
1232	2
1238	1
1245	1
1251	1
1258	1
1264	1
1271	1
1277	1
1284	1
1291	1
1297	1
1303	1
1309	1
1316	1
1322	1
1328	1
1334	1
1340	1
1347	1
1355	1
1361	2
1368	2
1374	1
1381	1
1388	1
1394	1
1400	1
1406	1
1412	1
1419	1
1426	1
1433	1
1440	1
1447	1
1454	1
1460	1
1467	1
1474	1
1480	1
1486	1
1492	2
1498	1
1505	1
1511	1
1518	1
1525	1
1531	1
1538	1
1544	1
1550	1
1556	1
1562	1
1568	1
1575	1
1582	1
1588	1
1595	1
1601	1
1609	1
1617	1
1623	2
1629	1
1635	1
1641	1
1647	1
1653	1
1659	1
1665	1
1672	1
1678	1
1685	1
1691	1
1697	1
1703	1
1710	1
1717	1
1723	1
1730	1
1736	1
1742	2
1749	2
1756	2
1762	1
1768	1
1775	1
1781	1
1787	1
1793	1
1799	1
1806	1
1813	1
1819	1
1825	1
1832	1
1838	1
1845	1
1851	1
1857	1
1863	1
1869	1
1875	1
1882	1
1888	1
1895	1
1901	1
1907	1
1915	1
1922	1
1929	1
1936	1
1942	1
1949	1
1955	2
1962	1
1968	1
1974	1
1981	1
1988	1
1994	1
2000	1
2006	1
2013	1
2019	1
2025	1
2031	1
2037	1
2043	1
2049	1
2055	2
2061	1
2068	1
2074	1
2080	1
2087	1
2094	1
2101	1
2108	1
2114	1
2120	1
2126	2
2132	1
2138	1
2144	1
2150	1
2157	1
2163	1
2170	1
2177	1
2184	1
2191	1
2197	1
2203	1
2210	1
2217	1
2223	1
2230	1
2236	2
2242	1
2248	2
2254	1
2260	1
2267	1
2273	1
2279	1
2285	1
2291	1
2298	3
2305	1
2312	2
2319	1
2325	1
2331	1
2337	3
2343	1
2349	2
2355	1
2361	1
2367	1
2374	1
2380	1
2386	1
2392	1
2399	1
2405	1
2412	1
2419	1
2426	1
2432	1
2438	1
2445	1
2451	1
2458	1
2465	1
2471	1
2478	1
2486	1
2493	1
2499	1
2506	1
2512	1
2519	1
2525	2
2531	1
2538	1
2544	1
2550	1
2556	1
2562	1
2568	1
2574	1
2580	1
2586	1
2592	1
2599	1
2605	1
2611	1
2618	2
2624	1
2632	3
2638	1
2644	1
2651	1
2658	1
2664	1
2670	1
2677	1
2684	1
2690	1
2696	2
2702	1
2708	1
2714	1
2720	1
2726	1
2732	1
2738	1
2744	1
2750	1
2756	1
2762	2
2768	1
2775	1
2782	2
2788	1
2794	1
2800	1
2806	1
2813	1
2819	1
2825	2
2831	1
2837	1
2844	1
2850	2
2856	1
2863	1
2869	1
2875	1
2881	1
2887	1
2893	1
2899	1
2906	3
2912	1
2918	1
2925	1
2933	1
2940	1
2946	3
2952	1
2958	1
2965	3
2972	2
2979	1
2986	1
2993	1
3000	1
3007	1
3014	1
3020	1
3027	1
3033	1
3039	2
3045	1
3051	1
3058	3
3064	1
3070	1
3076	1
3082	1
3088	2
3094	2
3100	1
3106	1
3112	1
3118	1
3124	1
3131	1
3137	2
3143	1
3149	1
3156	3
3162	1
3168	1
3174	1
3180	1
3187	1
3194	1
3201	1
3207	1
3213	1
3219	1
3225	1
3231	2
3237	1
3244	1
3251	1
3257	1
3263	1
3269	2
3275	1
3282	1
3288	1
3294	1
3300	1
3307	1
3314	1
3320	1
3326	1
3333	1
3340	1
3347	1
3354	1
3361	1
3368	1
3375	1
3382	1
3388	1
3395	1
3402	1
3408	1
3415	1
3421	1
3428	1
3435	2
3441	1
3447	1
3453	1
3459	1
3465	1
3471	1
3478	1
3484	1
3490	1
3496	1
3502	1
3508	1
3514	1
3520	1
3526	1
3532	1
3539	1
3545	1
3552	1
3560	1
3566	1
3573	1
3580	1
3586	2
3592	1
3598	1
3605	1
3611	1
3617	2
3623	1
3629	1
3635	2
3641	1
3648	1
3654	1
3660	1
3666	1
3672	1
3678	1
3684	1
3690	1
3696	1
3703	1
3710	1
3716	1
3722	1
3729	1
3735	1
3741	1
3748	1
3754	2
3761	1
3767	1
3773	1
3780	1
3787	1
3794	1
3800	1
3807	1
3814	1
3820	1
3826	1
3832	1
3838	2
3844	1
3850	1
3856	1
3862	1
3868	1
3874	1
3880	1
3886	1
3892	1
3898	1
3904	1
3910	1
3916	1
3922	1
3928	1
3934	1
3940	1
3946	1
3953	2
3961	1
3968	1
3974	1
3980	1
3986	1
3992	1
3998	1
4004	1
4011	1
4017	1
4023	1
4029	1
4035	1
4041	1
4047	1
4053	1
4059	1
4065	1
4071	1
4077	2
4083	1
4089	1
4095	1
4101	1
4107	1
4113	1
4119	1
4126	1
4132	1
4138	1
4144	1
4150	1
4156	1
4162	1
4168	1
4174	1
4180	1
4186	1
4193	2
4200	1
4207	1
4213	1
4219	1
4225	1
4231	1
4237	1
4243	1
4249	1
4255	1
4261	1
4267	1
4273	1
4279	1
4285	1
4291	1
4297	1
4303	1
4309	1
4315	1
4321	1
4327	1
4333	1
4339	1
4345	1
4351	1
4357	1
4363	1
4369	1
4375	1
4381	1
4387	1
4394	1
4400	2
4406	3
4413	1
4419	1
4426	1
4433	1
4440	2
4446	1
4452	1
4459	1
4465	1
4471	1
4477	1
4483	1
4489	1
4495	1
4501	1
4508	2
4515	1
4521	2
4527	1
4534	1
4541	1
4548	1
4554	1
4560	1
4567	1
4573	1
4579	1
4585	1
4592	1
4598	1
4604	1
4610	1
4616	1
4622	1
4628	1
4634	1
4641	1
4648	1
4655	1
4661	1
4668	1
4674	1
4681	1
4687	2
4693	1
4699	1
4706	1
4713	1
4719	1
4726	1
4733	1
4739	1
4745	1
4751	1
4757	1
4763	1
4770	1
4776	1
4782	1
4788	1
4794	1
4800	2
4806	1
4812	1
4818	1
4824	1
4830	1
4836	1
4842	1
4848	1
4854	1
4860	1
4867	1
4873	1
4879	1
4885	1
4891	1
4897	1
4903	1
4909	1
4915	1
4921	1
4927	1
4933	1
4939	1
4945	1
4951	1
4958	2
4964	1
4970	1
4976	1
4982	1
4988	1
4994	1
5001	1
5007	1
5013	1
5019	1
5025	1
5031	1
5037	1
5043	1
5049	1
5055	1
5062	1
5069	1
5075	1
5081	1
5087	1
5093	1
5100	1
5106	1
5112	1
5118	1
5124	1
5130	1
5136	1
5142	1
5148	1
5154	1
5160	1
5166	1
5172	1
5178	1
5184	1
5190	1
5196	1
5202	1
5208	1
5214	1
5220	1
5227	1
5234	1
5241	1
5248	1
5254	2
5260	1
5266	1
5272	1
5278	1
5284	2
5290	2
5296	1
5303	1
5309	1
5316	1
5322	1
5328	1
5334	1
5340	1
5346	1
5352	1
5358	1
5364	1
5370	1
5376	1
5382	1
5388	1
5394	1
5400	1
5406	1
5412	1
5420	1
5426	1
5433	1
5440	1
5446	1
5452	1
5458	1
5464	1
5471	1
5477	1
5483	1
5490	1
5496	1
5503	1
5510	1
5516	1
5522	1
5528	1
5535	1
5542	1
5548	1
5554	1
5560	2
5566	1
5572	1
5578	1
5585	1
5592	1
5598	1
5605	1
5612	1
5618	1
5624	1
5630	1
5636	1
5642	1
5649	1
5655	1
5661	1
5667	1
5674	1
5680	1
5687	1
5693	1
5700	1
5706	1
